label|rel_type|source|source_id|source_type|source_url|target_id|target_type
subclass_of|subclass|Gene Ontology|go_0000064|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0015101|molecular_function
subclass_of|subclass|Gene Ontology|go_0000064|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0015179|molecular_function
subclass_of|subclass|Gene Ontology|go_0015101|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0022857|molecular_function
subclass_of|subclass|Gene Ontology|go_0015179|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0015171|molecular_function
subclass_of|subclass|Gene Ontology|go_0015179|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0046943|molecular_function
subclass_of|subclass|Gene Ontology|go_0004693|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0004674|molecular_function
subclass_of|subclass|Gene Ontology|go_0004693|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0097472|molecular_function
subclass_of|subclass|Gene Ontology|go_0000095|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0015101|molecular_function
subclass_of|subclass|Gene Ontology|go_0000095|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_1901682|molecular_function
subclass_of|subclass|Gene Ontology|go_1901682|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0022857|molecular_function
subclass_of|subclass|Gene Ontology|go_0000099|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0046943|molecular_function
subclass_of|subclass|Gene Ontology|go_0000099|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_1901682|molecular_function
subclass_of|subclass|Gene Ontology|go_0046943|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0005342|molecular_function
subclass_of|subclass|Gene Ontology|go_0046943|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0008514|molecular_function
subclass_of|subclass|Gene Ontology|go_0000100|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0072349|molecular_function
subclass_of|subclass|Gene Ontology|go_0000100|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_1901682|molecular_function
subclass_of|subclass|Gene Ontology|go_0072349|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0022857|molecular_function
subclass_of|subclass|Gene Ontology|go_0000102|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0005294|molecular_function
subclass_of|subclass|Gene Ontology|go_0000102|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0015191|molecular_function
subclass_of|subclass|Gene Ontology|go_0005294|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0015175|molecular_function
subclass_of|subclass|Gene Ontology|go_0005294|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0015291|molecular_function
subclass_of|subclass|Gene Ontology|go_0015191|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0015179|molecular_function
subclass_of|subclass|Gene Ontology|go_0015191|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0043865|molecular_function
subclass_of|subclass|Gene Ontology|go_0000104|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0016627|molecular_function
subclass_of|subclass|Gene Ontology|go_0016627|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0016491|molecular_function
subclass_of|subclass|Gene Ontology|go_0000107|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0016763|molecular_function
subclass_of|subclass|Gene Ontology|go_0016763|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0016757|molecular_function
