# Interactor 1 uniprot id	Interactor 1 Ensembl gene id	Interactor 1 Entrez Gene id	Interactor 2 uniprot id	Interactor 2 Ensembl gene id	Interactor 2 Entrez Gene id	Interaction type	Interaction context	Pubmed references
reactome:R-CEL-68461	-	-	uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	physical association	reactome:R-CEL-5651997	24243840
reactome:R-CEL-68459	-	-	uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	physical association	reactome:R-CEL-5651997	24243840
uniprotkb:Q95Y97	ENSEMBL:M04F3.1.1|ENSEMBL:M04F3.1.1|ENSEMBL:WBGene00019767	-	uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	physical association	reactome:R-CEL-5651997	24243840
reactome:R-CEL-5652029	-	-	uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	physical association	reactome:R-CEL-5652038	24243840
reactome:R-CEL-5652029	-	-	uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	physical association	reactome:R-CEL-5652038	24243840
reactome:R-CEL-5653903	-	-	uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	physical association	reactome:R-CEL-5653909	24243840
uniprotkb:Q95Y97	ENSEMBL:M04F3.1.1|ENSEMBL:M04F3.1.1|ENSEMBL:WBGene00019767	-	uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	physical association	reactome:R-CEL-5653909	24243840
reactome:R-CEL-68459	-	-	uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	physical association	reactome:R-CEL-5653909	24243840
reactome:R-CEL-68459	-	-	uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	physical association	reactome:R-CEL-5653909	24243840
uniprotkb:Q95Y97	ENSEMBL:M04F3.1.1|ENSEMBL:M04F3.1.1|ENSEMBL:WBGene00019767	-	uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	physical association	reactome:R-CEL-5653909	24243840
reactome:R-CEL-68461	-	-	uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	physical association	reactome:R-CEL-5653909	24243840
reactome:R-CEL-68461	-	-	uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	physical association	reactome:R-CEL-5653909	24243840
reactome:R-CEL-5653903	-	-	uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	physical association	reactome:R-CEL-5653909	24243840
reactome:R-CEL-5655917	-	-	uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	physical association	reactome:R-CEL-5655895	24243840
reactome:R-CEL-5655917	-	-	uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	physical association	reactome:R-CEL-5655895	24243840
reactome:R-CEL-5652133	-	-	uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	physical association	reactome:R-CEL-5652039	24243840
reactome:R-CEL-5652133	-	-	uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	physical association	reactome:R-CEL-5652039	24243840
reactome:R-CEL-5651987	-	-	uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	physical association	reactome:R-CEL-5652003	24243840
reactome:R-CEL-5651987	-	-	uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	physical association	reactome:R-CEL-5652003	24243840
reactome:R-CEL-5653899	-	-	uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	physical association	reactome:R-CEL-5653905	24243840
reactome:R-CEL-5653899	-	-	uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	physical association	reactome:R-CEL-5653905	24243840
uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	reactome:R-CEL-5655831	-	-	physical association	reactome:R-CEL-5655850	24243840
uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	reactome:R-CEL-5655831	-	-	physical association	reactome:R-CEL-5655850	24243840
uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	reactome:R-CEL-419546	-	-	physical association	reactome:R-CEL-5655479	24243840
uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	reactome:R-CEL-419546	-	-	physical association	reactome:R-CEL-5655479	24243840
uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	uniprotkb:Q20059	ENSEMBL:F35G12.4a.1|ENSEMBL:F35G12.4a.1|ENSEMBL:WBGene00009441	-	physical association	reactome:R-CEL-5655479	24243840
uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	uniprotkb:Q20059	ENSEMBL:F35G12.4a.1|ENSEMBL:F35G12.4a.1|ENSEMBL:WBGene00009441	-	physical association	reactome:R-CEL-5655479	24243840
uniprotkb:P10984	ENSEMBL:T04C12.5.1|ENSEMBL:T04C12.5.1|ENSEMBL:WBGene00000064	-	ChEBI:30616	-	-	physical association	reactome:R-CEL-2197686	24243840
uniprotkb:P10984	ENSEMBL:T04C12.5.1|ENSEMBL:T04C12.5.1|ENSEMBL:WBGene00000064	-	uniprotkb:P10984	ENSEMBL:T04C12.5.1|ENSEMBL:T04C12.5.1|ENSEMBL:WBGene00000064	-	physical association	reactome:R-CEL-2197686	24243840
ChEBI:456216	-	-	uniprotkb:P10984	ENSEMBL:T04C12.5.1|ENSEMBL:T04C12.5.1|ENSEMBL:WBGene00000064	-	physical association	reactome:R-CEL-2197686	24243840
uniprotkb:P10984	ENSEMBL:T04C12.5.1|ENSEMBL:T04C12.5.1|ENSEMBL:WBGene00000064	-	ChEBI:57836	-	-	physical association	reactome:R-CEL-2029140	24243840
uniprotkb:P10984	ENSEMBL:T04C12.5.1|ENSEMBL:T04C12.5.1|ENSEMBL:WBGene00000064	-	uniprotkb:P10984	ENSEMBL:T04C12.5.1|ENSEMBL:T04C12.5.1|ENSEMBL:WBGene00000064	-	physical association	reactome:R-CEL-2029140	24243840
uniprotkb:P10984	ENSEMBL:T04C12.5.1|ENSEMBL:T04C12.5.1|ENSEMBL:WBGene00000064	-	reactome:R-CEL-442574	-	-	physical association	reactome:R-CEL-2029140	24243840
uniprotkb:P10984	ENSEMBL:T04C12.5.1|ENSEMBL:T04C12.5.1|ENSEMBL:WBGene00000064	-	ChEBI:30616	-	-	physical association	reactome:R-CEL-2029140	24243840
uniprotkb:P10984	ENSEMBL:T04C12.5.1|ENSEMBL:T04C12.5.1|ENSEMBL:WBGene00000064	-	uniprotkb:Q03206	ENSEMBL:C09G12.8b.1|ENSEMBL:C09G12.8b.1|ENSEMBL:WBGene00000424	-	physical association	reactome:R-CEL-2029140	24243840
uniprotkb:P10984	ENSEMBL:T04C12.5.1|ENSEMBL:T04C12.5.1|ENSEMBL:WBGene00000064	-	ChEBI:37565	-	-	physical association	reactome:R-CEL-2029140	24243840
uniprotkb:P10984	ENSEMBL:T04C12.5.1|ENSEMBL:T04C12.5.1|ENSEMBL:WBGene00000064	-	ChEBI:30616	-	-	physical association	reactome:R-CEL-1861699	24243840
uniprotkb:P10984	ENSEMBL:T04C12.5.1|ENSEMBL:T04C12.5.1|ENSEMBL:WBGene00000064	-	uniprotkb:P10984	ENSEMBL:T04C12.5.1|ENSEMBL:T04C12.5.1|ENSEMBL:WBGene00000064	-	physical association	reactome:R-CEL-1861699	24243840
uniprotkb:G5EE56	ENSEMBL:WBGene00005077|ENSEMBL:Y92H12A.1a.1|ENSEMBL:Y92H12A.1a.1	-	uniprotkb:G5EFQ5	ENSEMBL:WBGene00004393|ENSEMBL:B0414.2.2|ENSEMBL:B0414.2.3|ENSEMBL:B0414.2.1|ENSEMBL:B0414.2.1|ENSEMBL:B0414.2.3|ENSEMBL:B0414.2.2	-	physical association	reactome:R-CEL-8937795	24243840
uniprotkb:P34575	ENSEMBL:T20G5.2.1|ENSEMBL:T20G5.2.1|ENSEMBL:WBGene00000833	-	uniprotkb:P34575	ENSEMBL:T20G5.2.1|ENSEMBL:T20G5.2.1|ENSEMBL:WBGene00000833	-	physical association	reactome:R-CEL-9854318	24243840
uniprotkb:P34575	ENSEMBL:T20G5.2.1|ENSEMBL:T20G5.2.1|ENSEMBL:WBGene00000833	-	uniprotkb:P34575	ENSEMBL:T20G5.2.1|ENSEMBL:T20G5.2.1|ENSEMBL:WBGene00000833	-	physical association	reactome:R-CEL-9854322	24243840
uniprotkb:P34575	ENSEMBL:T20G5.2.1|ENSEMBL:T20G5.2.1|ENSEMBL:WBGene00000833	-	uniprotkb:P34575	ENSEMBL:T20G5.2.1|ENSEMBL:T20G5.2.1|ENSEMBL:WBGene00000833	-	physical association	reactome:R-CEL-9854326	24243840
uniprotkb:Q93725	ENSEMBL:F45H11.2.1|ENSEMBL:F45H11.2.1|ENSEMBL:WBGene00003587	-	uniprotkb:Q20938	ENSEMBL:F57B9.10a.1|ENSEMBL:F57B9.10a.1|ENSEMBL:WBGene00004462	-	physical association	reactome:R-CEL-8956137	24243840
reactome:R-CEL-8956132	-	-	uniprotkb:Q20938	ENSEMBL:F57B9.10a.1|ENSEMBL:F57B9.10a.1|ENSEMBL:WBGene00004462	-	physical association	reactome:R-CEL-8956137	24243840
uniprotkb:Q93725	ENSEMBL:F45H11.2.1|ENSEMBL:F45H11.2.1|ENSEMBL:WBGene00003587	-	uniprotkb:Q04908	ENSEMBL:C30C11.2.1|ENSEMBL:C30C11.2.1|ENSEMBL:WBGene00004460	-	physical association	reactome:R-CEL-8956137	24243840
reactome:R-CEL-8956132	-	-	uniprotkb:Q04908	ENSEMBL:C30C11.2.1|ENSEMBL:C30C11.2.1|ENSEMBL:WBGene00004460	-	physical association	reactome:R-CEL-8956137	24243840
uniprotkb:Q93725	ENSEMBL:F45H11.2.1|ENSEMBL:F45H11.2.1|ENSEMBL:WBGene00003587	-	uniprotkb:Q20585	ENSEMBL:F49C12.8.2|ENSEMBL:F49C12.8.1|ENSEMBL:F49C12.8.1|ENSEMBL:F49C12.8.2|ENSEMBL:WBGene00004463	-	physical association	reactome:R-CEL-8956137	24243840
reactome:R-CEL-8956132	-	-	uniprotkb:Q20585	ENSEMBL:F49C12.8.2|ENSEMBL:F49C12.8.1|ENSEMBL:F49C12.8.1|ENSEMBL:F49C12.8.2|ENSEMBL:WBGene00004463	-	physical association	reactome:R-CEL-8956137	24243840
uniprotkb:Q93725	ENSEMBL:F45H11.2.1|ENSEMBL:F45H11.2.1|ENSEMBL:WBGene00003587	-	uniprotkb:O76577	ENSEMBL:K07D4.3.1|ENSEMBL:K07D4.3.2|ENSEMBL:K07D4.3.2|ENSEMBL:K07D4.3.1|ENSEMBL:WBGene00004467	-	physical association	reactome:R-CEL-8956137	24243840
reactome:R-CEL-8956132	-	-	uniprotkb:O76577	ENSEMBL:K07D4.3.1|ENSEMBL:K07D4.3.2|ENSEMBL:K07D4.3.2|ENSEMBL:K07D4.3.1|ENSEMBL:WBGene00004467	-	physical association	reactome:R-CEL-8956137	24243840
uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	uniprotkb:P54812	ENSEMBL:C41C4.8.1|ENSEMBL:C41C4.8.1|ENSEMBL:WBGene00008053	-	physical association	reactome:R-CEL-5654991	24243840
uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	uniprotkb:Q19584	ENSEMBL:F19B6.2a.1|ENSEMBL:F19B6.2a.1|ENSEMBL:WBGene00006733	-	physical association	reactome:R-CEL-5654991	24243840
uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	uniprotkb:P54812	ENSEMBL:C41C4.8.1|ENSEMBL:C41C4.8.1|ENSEMBL:WBGene00008053	-	physical association	reactome:R-CEL-5654991	24243840
uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	uniprotkb:Q95QZ9	ENSEMBL:F59E12.5b.1|ENSEMBL:F59E12.5b.1|ENSEMBL:WBGene00019121	-	physical association	reactome:R-CEL-5654991	24243840
uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	uniprotkb:Q19584	ENSEMBL:F19B6.2a.1|ENSEMBL:F19B6.2a.1|ENSEMBL:WBGene00006733	-	physical association	reactome:R-CEL-5654991	24243840
uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	uniprotkb:Q95QZ9	ENSEMBL:F59E12.5b.1|ENSEMBL:F59E12.5b.1|ENSEMBL:WBGene00019121	-	physical association	reactome:R-CEL-5654991	24243840
uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	uniprotkb:Q95QZ9	ENSEMBL:F59E12.5b.1|ENSEMBL:F59E12.5b.1|ENSEMBL:WBGene00019121	-	physical association	reactome:R-CEL-5654988	24243840
uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	uniprotkb:P54812	ENSEMBL:C41C4.8.1|ENSEMBL:C41C4.8.1|ENSEMBL:WBGene00008053	-	physical association	reactome:R-CEL-5654988	24243840
reactome:R-CEL-5654979	-	-	uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	physical association	reactome:R-CEL-5654988	24243840
uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	uniprotkb:Q22557	ENSEMBL:T19B10.6.2|ENSEMBL:T19B10.6.3|ENSEMBL:T19B10.6.1|ENSEMBL:T19B10.6.3|ENSEMBL:T19B10.6.1|ENSEMBL:T19B10.6.2|ENSEMBL:WBGene00011834	-	physical association	reactome:R-CEL-5654988	24243840
uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	uniprotkb:P54812	ENSEMBL:C41C4.8.1|ENSEMBL:C41C4.8.1|ENSEMBL:WBGene00008053	-	physical association	reactome:R-CEL-5654988	24243840
uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	uniprotkb:Q19584	ENSEMBL:F19B6.2a.1|ENSEMBL:F19B6.2a.1|ENSEMBL:WBGene00006733	-	physical association	reactome:R-CEL-5654988	24243840
reactome:R-CEL-5654979	-	-	uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	physical association	reactome:R-CEL-5654988	24243840
uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	uniprotkb:Q19584	ENSEMBL:F19B6.2a.1|ENSEMBL:F19B6.2a.1|ENSEMBL:WBGene00006733	-	physical association	reactome:R-CEL-5654988	24243840
uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	uniprotkb:Q95QZ9	ENSEMBL:F59E12.5b.1|ENSEMBL:F59E12.5b.1|ENSEMBL:WBGene00019121	-	physical association	reactome:R-CEL-5654988	24243840
uniprotkb:O02115	ENSEMBL:W03D2.4.1|ENSEMBL:W03D2.4.1|ENSEMBL:WBGene00003955	-	uniprotkb:Q22557	ENSEMBL:T19B10.6.2|ENSEMBL:T19B10.6.3|ENSEMBL:T19B10.6.1|ENSEMBL:T19B10.6.3|ENSEMBL:T19B10.6.1|ENSEMBL:T19B10.6.2|ENSEMBL:WBGene00011834	-	physical association	reactome:R-CEL-5654988	24243840
uniprotkb:G5ED89	ENSEMBL:C26C6.5b.1|ENSEMBL:C26C6.5b.1|ENSEMBL:WBGene00000938	-	uniprotkb:Q21502	ENSEMBL:M04B2.1.1|ENSEMBL:M04B2.1.1|ENSEMBL:WBGene00003218	-	physical association	reactome:R-CEL-9941696	24243840
uniprotkb:Q22516	ENSEMBL:T14G8.1.1|ENSEMBL:T14G8.1.1|ENSEMBL:WBGene00000482	-	uniprotkb:P62784	ENSEMBL:WBGene00001900|ENSEMBL:F17E9.12.1|ENSEMBL:F45F2.3.1|ENSEMBL:ZK131.1.1|ENSEMBL:K06C4.10.1|ENSEMBL:F22B3.1.1|ENSEMBL:K06C4.2.1|ENSEMBL:B0035.9.1|ENSEMBL:F54E12.3.1|ENSEMBL:F07B7.9.1|ENSEMBL:K03A1.6.1|ENSEMBL:C50F4.7.1|ENSEMBL:F55G1.11.1|ENSEMBL:ZK131.8.1|ENSEMBL:T10C6.14.1|ENSEMBL:ZK131.4.1|ENSEMBL:T23D8.5.1|ENSEMBL:F17E9.12.1|ENSEMBL:C50F4.7.1|ENSEMBL:ZK131.4.1|ENSEMBL:T10C6.14.1|ENSEMBL:F45F2.3.1|ENSEMBL:F07B7.9.1|ENSEMBL:K06C4.10.1|ENSEMBL:B0035.9.1|ENSEMBL:F55G1.11.1|ENSEMBL:ZK131.1.1|ENSEMBL:F54E12.3.1|ENSEMBL:F22B3.1.1|ENSEMBL:ZK131.8.1|ENSEMBL:T23D8.5.1|ENSEMBL:K06C4.2.1|ENSEMBL:K03A1.6.1|ENSEMBL:WBGene00001888|ENSEMBL:WBGene00001875|ENSEMBL:WBGene00001892|ENSEMBL:WBGene00001941|ENSEMBL:WBGene00001902|ENSEMBL:WBGene00001884|ENSEMBL:WBGene00001934|ENSEMBL:WBGene00001930|ENSEMBL:WBGene00001924|ENSEMBL:WBGene00001920|ENSEMBL:WBGene00001879|ENSEMBL:WBGene00001912|ENSEMBL:WBGene00001905|ENSEMBL:WBGene00001911|ENSEMBL:WBGene00001938	-	physical association	reactome:R-CEL-9941696	24243840
uniprotkb:Q8MPP5	ENSEMBL:Y43F4B.10.1|ENSEMBL:Y43F4B.10.1|ENSEMBL:WBGene00012807	-	uniprotkb:K7ZUH9	ENSEMBL:WBGene00001919|ENSEMBL:K06C4.13.1|ENSEMBL:ZK131.3.1|ENSEMBL:F54E12.1.1|ENSEMBL:F17E9.10.1|ENSEMBL:F45F2.13.1|ENSEMBL:F55G1.2.1|ENSEMBL:F22B3.2.1|ENSEMBL:ZK131.2.1|ENSEMBL:T10C6.13.1|ENSEMBL:K06C4.5.1|ENSEMBL:K03A1.1.1|ENSEMBL:F07B7.5.1|ENSEMBL:B0035.10.1|ENSEMBL:ZK131.7.1|ENSEMBL:F08G2.3.1|ENSEMBL:ZK131.7.1|ENSEMBL:F45F2.13.1|ENSEMBL:F08G2.3.1|ENSEMBL:K06C4.13.1|ENSEMBL:F54E12.1.1|ENSEMBL:T10C6.13.1|ENSEMBL:B0035.10.1|ENSEMBL:ZK131.2.1|ENSEMBL:F17E9.10.1|ENSEMBL:F07B7.5.1|ENSEMBL:K03A1.1.1|ENSEMBL:ZK131.3.1|ENSEMBL:F22B3.2.1|ENSEMBL:K06C4.5.1|ENSEMBL:F55G1.2.1|ENSEMBL:WBGene00001899|ENSEMBL:WBGene00001916|ENSEMBL:WBGene00001937|ENSEMBL:WBGene00001883|ENSEMBL:WBGene00001929|ENSEMBL:WBGene00001906|ENSEMBL:WBGene00001901|ENSEMBL:WBGene00001876|ENSEMBL:WBGene00001923|ENSEMBL:WBGene00001887|ENSEMBL:WBGene00001933|ENSEMBL:WBGene00001914|ENSEMBL:WBGene00001891|ENSEMBL:WBGene00001880	-	physical association	reactome:R-CEL-9941696	24243840
uniprotkb:Q8MPP5	ENSEMBL:Y43F4B.10.1|ENSEMBL:Y43F4B.10.1|ENSEMBL:WBGene00012807	-	uniprotkb:Q21502	ENSEMBL:M04B2.1.1|ENSEMBL:M04B2.1.1|ENSEMBL:WBGene00003218	-	physical association	reactome:R-CEL-9941696	24243840
uniprotkb:G5ECH0	ENSEMBL:R06C1.1.1|ENSEMBL:R06C1.1.1|ENSEMBL:WBGene00001836	-	uniprotkb:P62784	ENSEMBL:WBGene00001900|ENSEMBL:F17E9.12.1|ENSEMBL:F45F2.3.1|ENSEMBL:ZK131.1.1|ENSEMBL:K06C4.10.1|ENSEMBL:F22B3.1.1|ENSEMBL:K06C4.2.1|ENSEMBL:B0035.9.1|ENSEMBL:F54E12.3.1|ENSEMBL:F07B7.9.1|ENSEMBL:K03A1.6.1|ENSEMBL:C50F4.7.1|ENSEMBL:F55G1.11.1|ENSEMBL:ZK131.8.1|ENSEMBL:T10C6.14.1|ENSEMBL:ZK131.4.1|ENSEMBL:T23D8.5.1|ENSEMBL:F17E9.12.1|ENSEMBL:C50F4.7.1|ENSEMBL:ZK131.4.1|ENSEMBL:T10C6.14.1|ENSEMBL:F45F2.3.1|ENSEMBL:F07B7.9.1|ENSEMBL:K06C4.10.1|ENSEMBL:B0035.9.1|ENSEMBL:F55G1.11.1|ENSEMBL:ZK131.1.1|ENSEMBL:F54E12.3.1|ENSEMBL:F22B3.1.1|ENSEMBL:ZK131.8.1|ENSEMBL:T23D8.5.1|ENSEMBL:K06C4.2.1|ENSEMBL:K03A1.6.1|ENSEMBL:WBGene00001888|ENSEMBL:WBGene00001875|ENSEMBL:WBGene00001892|ENSEMBL:WBGene00001941|ENSEMBL:WBGene00001902|ENSEMBL:WBGene00001884|ENSEMBL:WBGene00001934|ENSEMBL:WBGene00001930|ENSEMBL:WBGene00001924|ENSEMBL:WBGene00001920|ENSEMBL:WBGene00001879|ENSEMBL:WBGene00001912|ENSEMBL:WBGene00001905|ENSEMBL:WBGene00001911|ENSEMBL:WBGene00001938	-	physical association	reactome:R-CEL-9941696	24243840
uniprotkb:Q22516	ENSEMBL:T14G8.1.1|ENSEMBL:T14G8.1.1|ENSEMBL:WBGene00000482	-	uniprotkb:P62784	ENSEMBL:WBGene00001900|ENSEMBL:F17E9.12.1|ENSEMBL:F45F2.3.1|ENSEMBL:ZK131.1.1|ENSEMBL:K06C4.10.1|ENSEMBL:F22B3.1.1|ENSEMBL:K06C4.2.1|ENSEMBL:B0035.9.1|ENSEMBL:F54E12.3.1|ENSEMBL:F07B7.9.1|ENSEMBL:K03A1.6.1|ENSEMBL:C50F4.7.1|ENSEMBL:F55G1.11.1|ENSEMBL:ZK131.8.1|ENSEMBL:T10C6.14.1|ENSEMBL:ZK131.4.1|ENSEMBL:T23D8.5.1|ENSEMBL:F17E9.12.1|ENSEMBL:C50F4.7.1|ENSEMBL:ZK131.4.1|ENSEMBL:T10C6.14.1|ENSEMBL:F45F2.3.1|ENSEMBL:F07B7.9.1|ENSEMBL:K06C4.10.1|ENSEMBL:B0035.9.1|ENSEMBL:F55G1.11.1|ENSEMBL:ZK131.1.1|ENSEMBL:F54E12.3.1|ENSEMBL:F22B3.1.1|ENSEMBL:ZK131.8.1|ENSEMBL:T23D8.5.1|ENSEMBL:K06C4.2.1|ENSEMBL:K03A1.6.1|ENSEMBL:WBGene00001888|ENSEMBL:WBGene00001875|ENSEMBL:WBGene00001892|ENSEMBL:WBGene00001941|ENSEMBL:WBGene00001902|ENSEMBL:WBGene00001884|ENSEMBL:WBGene00001934|ENSEMBL:WBGene00001930|ENSEMBL:WBGene00001924|ENSEMBL:WBGene00001920|ENSEMBL:WBGene00001879|ENSEMBL:WBGene00001912|ENSEMBL:WBGene00001905|ENSEMBL:WBGene00001911|ENSEMBL:WBGene00001938	-	physical association	reactome:R-CEL-9941696	24243840
reactome:R-CEL-181911	-	-	uniprotkb:Q21502	ENSEMBL:M04B2.1.1|ENSEMBL:M04B2.1.1|ENSEMBL:WBGene00003218	-	physical association	reactome:R-CEL-9941696	24243840
uniprotkb:Q8MPP5	ENSEMBL:Y43F4B.10.1|ENSEMBL:Y43F4B.10.1|ENSEMBL:WBGene00012807	-	uniprotkb:Q21502	ENSEMBL:M04B2.1.1|ENSEMBL:M04B2.1.1|ENSEMBL:WBGene00003218	-	physical association	reactome:R-CEL-9941696	24243840
uniprotkb:O17695	ENSEMBL:C53A5.3.1|ENSEMBL:C53A5.3.1|ENSEMBL:WBGene00001834	-	uniprotkb:Q21502	ENSEMBL:M04B2.1.1|ENSEMBL:M04B2.1.1|ENSEMBL:WBGene00003218	-	physical association	reactome:R-CEL-9941696	24243840
uniprotkb:P90917	ENSEMBL:K07A1.11.1|ENSEMBL:K07A1.11.1|ENSEMBL:WBGene00004312	-	uniprotkb:Q21502	ENSEMBL:M04B2.1.1|ENSEMBL:M04B2.1.1|ENSEMBL:WBGene00003218	-	physical association	reactome:R-CEL-9941696	24243840
uniprotkb:G5EBZ4	ENSEMBL:F26F12.7.1|ENSEMBL:F26F12.7.1|ENSEMBL:WBGene00002637	-	uniprotkb:P62784	ENSEMBL:WBGene00001900|ENSEMBL:F17E9.12.1|ENSEMBL:F45F2.3.1|ENSEMBL:ZK131.1.1|ENSEMBL:K06C4.10.1|ENSEMBL:F22B3.1.1|ENSEMBL:K06C4.2.1|ENSEMBL:B0035.9.1|ENSEMBL:F54E12.3.1|ENSEMBL:F07B7.9.1|ENSEMBL:K03A1.6.1|ENSEMBL:C50F4.7.1|ENSEMBL:F55G1.11.1|ENSEMBL:ZK131.8.1|ENSEMBL:T10C6.14.1|ENSEMBL:ZK131.4.1|ENSEMBL:T23D8.5.1|ENSEMBL:F17E9.12.1|ENSEMBL:C50F4.7.1|ENSEMBL:ZK131.4.1|ENSEMBL:T10C6.14.1|ENSEMBL:F45F2.3.1|ENSEMBL:F07B7.9.1|ENSEMBL:K06C4.10.1|ENSEMBL:B0035.9.1|ENSEMBL:F55G1.11.1|ENSEMBL:ZK131.1.1|ENSEMBL:F54E12.3.1|ENSEMBL:F22B3.1.1|ENSEMBL:ZK131.8.1|ENSEMBL:T23D8.5.1|ENSEMBL:K06C4.2.1|ENSEMBL:K03A1.6.1|ENSEMBL:WBGene00001888|ENSEMBL:WBGene00001875|ENSEMBL:WBGene00001892|ENSEMBL:WBGene00001941|ENSEMBL:WBGene00001902|ENSEMBL:WBGene00001884|ENSEMBL:WBGene00001934|ENSEMBL:WBGene00001930|ENSEMBL:WBGene00001924|ENSEMBL:WBGene00001920|ENSEMBL:WBGene00001879|ENSEMBL:WBGene00001912|ENSEMBL:WBGene00001905|ENSEMBL:WBGene00001911|ENSEMBL:WBGene00001938	-	physical association	reactome:R-CEL-9941696	24243840
