# Interactor 1 uniprot id	Interactor 1 Ensembl gene id	Interactor 1 Entrez Gene id	Interactor 2 uniprot id	Interactor 2 Ensembl gene id	Interactor 2 Entrez Gene id	Interaction type	Interaction context	Pubmed references
uniprotkb:O54992	ENSEMBL:ENSMUST00000111783|ENSEMBL:ENSMUST00000031410|ENSEMBL:ENSMUST00000111786|ENSEMBL:ENSMUST00000111782|ENSEMBL:ENSMUSP00000031410|ENSEMBL:ENSMUSP00000107412|ENSEMBL:ENSMUSP00000107416|ENSEMBL:ENSMUSP00000107413|ENSEMBL:ENSMUSG00000029454	-	uniprotkb:Q9QYJ3	ENSEMBL:ENSMUST00000005620|ENSEMBL:ENSMUSP00000005620|ENSEMBL:ENSMUSG00000005483	-	physical association	reactome:R-MMU-5690243	24243840
uniprotkb:Q9QYJ3	ENSEMBL:ENSMUST00000005620|ENSEMBL:ENSMUSP00000005620|ENSEMBL:ENSMUSG00000005483	-	uniprotkb:O54992	ENSEMBL:ENSMUST00000111783|ENSEMBL:ENSMUST00000031410|ENSEMBL:ENSMUST00000111786|ENSEMBL:ENSMUST00000111782|ENSEMBL:ENSMUSP00000031410|ENSEMBL:ENSMUSP00000107412|ENSEMBL:ENSMUSP00000107416|ENSEMBL:ENSMUSP00000107413|ENSEMBL:ENSMUSG00000029454	-	physical association	reactome:R-MMU-5690246	24243840
uniprotkb:Q9R1E0	ENSEMBL:ENSMUST00000053764|ENSEMBL:ENSMUSP00000055308|ENSEMBL:ENSMUSG00000044167	-	uniprotkb:P63101	ENSEMBL:ENSMUST00000110361|ENSEMBL:ENSMUST00000110362|ENSEMBL:ENSMUST00000022894|ENSEMBL:ENSMUSP00000022894|ENSEMBL:ENSMUSP00000105990|ENSEMBL:ENSMUSP00000105991|ENSEMBL:ENSMUSG00000022285	-	physical association	reactome:R-MMU-9614572	24243840
uniprotkb:P63101	ENSEMBL:ENSMUST00000110361|ENSEMBL:ENSMUST00000110362|ENSEMBL:ENSMUST00000022894|ENSEMBL:ENSMUSP00000022894|ENSEMBL:ENSMUSP00000105990|ENSEMBL:ENSMUSP00000105991|ENSEMBL:ENSMUSG00000022285	-	uniprotkb:Q9WVH3	ENSEMBL:ENSMUST00000062000|ENSEMBL:ENSMUSP00000059420|ENSEMBL:ENSMUSG00000042903	-	physical association	reactome:R-MMU-9614653	24243840
uniprotkb:Q9WVH4	ENSEMBL:ENSMUST00000105502|ENSEMBL:ENSMUST00000175881|ENSEMBL:ENSMUST00000056974|ENSEMBL:ENSMUSP00000050683|ENSEMBL:ENSMUSP00000135380|ENSEMBL:ENSMUSP00000101141|ENSEMBL:ENSMUSG00000048756	-	uniprotkb:P63101	ENSEMBL:ENSMUST00000110361|ENSEMBL:ENSMUST00000110362|ENSEMBL:ENSMUST00000022894|ENSEMBL:ENSMUSP00000022894|ENSEMBL:ENSMUSP00000105990|ENSEMBL:ENSMUSP00000105991|ENSEMBL:ENSMUSG00000022285	-	physical association	reactome:R-MMU-9614628	24243840
uniprotkb:P30285	ENSEMBL:ENSMUST00000006911|ENSEMBL:ENSMUSP00000006911|ENSEMBL:ENSMUSG00000006728	-	uniprotkb:Q64434	ENSEMBL:ENSMUST00000016511|ENSEMBL:ENSMUSP00000016511|ENSEMBL:ENSMUSG00000038751	-	physical association	reactome:R-MMU-8848415	24243840
uniprotkb:P30285	ENSEMBL:ENSMUST00000006911|ENSEMBL:ENSMUSP00000006911|ENSEMBL:ENSMUSG00000006728	-	uniprotkb:P46414	ENSEMBL:ENSMUST00000003115|ENSEMBL:ENSMUST00000204807|ENSEMBL:ENSMUST00000067327|ENSEMBL:ENSMUSP00000003115|ENSEMBL:ENSMUSP00000145056|ENSEMBL:ENSMUSP00000065832|ENSEMBL:ENSMUSG00000003031	-	physical association	reactome:R-MMU-8848441	24243840
uniprotkb:P60710	ENSEMBL:ENSMUST00000100497|ENSEMBL:ENSMUSP00000098066|ENSEMBL:ENSMUSG00000029580	-	uniprotkb:P11627	-	-	physical association	reactome:R-MMU-443655	24243840
uniprotkb:P60710	ENSEMBL:ENSMUST00000100497|ENSEMBL:ENSMUSP00000098066|ENSEMBL:ENSMUSG00000029580	-	ChEBI:58456	-	-	physical association	reactome:R-MMU-443655	24243840
uniprotkb:P60710	ENSEMBL:ENSMUST00000100497|ENSEMBL:ENSMUSP00000098066|ENSEMBL:ENSMUSG00000029580	-	uniprotkb:P11627	-	-	physical association	reactome:R-MMU-443655	24243840
uniprotkb:P60710	ENSEMBL:ENSMUST00000100497|ENSEMBL:ENSMUSP00000098066|ENSEMBL:ENSMUSG00000029580	-	uniprotkb:P26040	ENSEMBL:ENSMUST00000064234|ENSEMBL:ENSMUSP00000063734|ENSEMBL:ENSMUSG00000052397	-	physical association	reactome:R-MMU-443655	24243840
uniprotkb:P53668	ENSEMBL:ENSMUST00000015137|ENSEMBL:ENSMUSP00000015137|ENSEMBL:ENSMUSG00000029674	-	uniprotkb:P07901	ENSEMBL:ENSMUST00000021698|ENSEMBL:ENSMUST00000094361|ENSEMBL:ENSMUSP00000021698|ENSEMBL:ENSMUSP00000091921|ENSEMBL:ENSMUSG00000021270	-	physical association	reactome:R-MMU-419632	24243840
uniprotkb:P25322	ENSEMBL:ENSMUST00000093962|ENSEMBL:ENSMUSP00000091495|ENSEMBL:ENSMUSG00000070348	-	uniprotkb:P30285	ENSEMBL:ENSMUST00000006911|ENSEMBL:ENSMUSP00000006911|ENSEMBL:ENSMUSG00000006728	-	physical association	reactome:R-MMU-75814	24243840
uniprotkb:P25322	ENSEMBL:ENSMUST00000093962|ENSEMBL:ENSMUSP00000091495|ENSEMBL:ENSMUSG00000070348	-	uniprotkb:P30285	ENSEMBL:ENSMUST00000006911|ENSEMBL:ENSMUSP00000006911|ENSEMBL:ENSMUSG00000006728	-	physical association	reactome:R-MMU-75812	24243840
uniprotkb:P25322	ENSEMBL:ENSMUST00000093962|ENSEMBL:ENSMUSP00000091495|ENSEMBL:ENSMUSG00000070348	-	uniprotkb:P30285	ENSEMBL:ENSMUST00000006911|ENSEMBL:ENSMUSP00000006911|ENSEMBL:ENSMUSG00000006728	-	physical association	reactome:R-MMU-182562	9832503
uniprotkb:Q9WUA3	ENSEMBL:ENSMUST00000138703|ENSEMBL:ENSMUSP00000117030|ENSEMBL:ENSMUSG00000021196	-	uniprotkb:Q9WUA3	ENSEMBL:ENSMUST00000138703|ENSEMBL:ENSMUSP00000117030|ENSEMBL:ENSMUSG00000021196	-	physical association	reactome:R-MMU-71453	24243840
uniprotkb:Q9DBJ1	ENSEMBL:ENSMUST00000011896|ENSEMBL:ENSMUSP00000011896|ENSEMBL:ENSMUSG00000011752	-	uniprotkb:Q9DBJ1	ENSEMBL:ENSMUST00000011896|ENSEMBL:ENSMUSP00000011896|ENSEMBL:ENSMUSG00000011752	-	physical association	reactome:R-MMU-71443	24243840
uniprotkb:Q8R4E9	ENSEMBL:ENSMUST00000006760|ENSEMBL:ENSMUSP00000006760|ENSEMBL:ENSMUSG00000006585	-	uniprotkb:P49717	ENSEMBL:ENSMUST00000023353|ENSEMBL:ENSMUSP00000023353|ENSEMBL:ENSMUSG00000022673	-	physical association	reactome:R-MMU-68559	24243840
uniprotkb:Q8R4E9	ENSEMBL:ENSMUST00000006760|ENSEMBL:ENSMUSP00000006760|ENSEMBL:ENSMUSG00000006585	-	uniprotkb:P49718	ENSEMBL:ENSMUST00000164309|ENSEMBL:ENSMUST00000212811|ENSEMBL:ENSMUST00000212426|ENSEMBL:ENSMUSP00000148648|ENSEMBL:ENSMUSP00000148525|ENSEMBL:ENSMUSP00000126135|ENSEMBL:ENSMUSG00000005410	-	physical association	reactome:R-MMU-68559	24243840
